gene_claim_name	gene_name	entrez_id	gene_claim_source
DUSP9	DUSP9	1852	FoundationOneGenes
ENSG00000111450	STX2	2054	Ensembl
ENSG00000102981	PARD6A	50855	Ensembl
ENSG00000249811	USP17L21	100287478	Ensembl
Mycobacterium D-alanine-D-alanine ligase			TTD
VEGFA	VEGFA	7422	CIViC
STAT4	STAT4	6775	Pharos
UCHL3	UCHL3	7347	dGene
HDAC7	HDAC7	51564	ChemblInteractions
OR9A1P	OR9A1P	26495	Pharos
ENSG00000105997	HOXA3	3200	Ensembl
ENSG00000152402	GUCY1A2	2977	HingoraniCasas
ENSG00000238941	RNU6-953P	106479988	Ensembl
ENSG00000259407			Ensembl
Growth/differentiation factor 8	MSTN	2660	TTD
NLGN4X	NLGN4X	57502	GO
ENSG00000168229	PTGDR	5729	HingoraniCasas
ENSG00000221963	APOL6	80830	Ensembl
ENSG00000166377	ATP9B	374868	Ensembl
ENSG00000240477			Ensembl
ENSG00000275823			Ensembl
P17538	CTRB1	1504	HopkinsGroom
ENSG00000279142			Ensembl
ENSG00000235013	COX20P2	100289170	Ensembl
ENSG00000132024	CC2D1A	54862	Ensembl
ENSG00000211623	IGKV2D-26	28884	Ensembl
ENSG00000029364	SLC39A9	55334	Ensembl
PTAFR	PTAFR	5724	Pharos
ENSG00000134917	ADAMTS8	11095	Ensembl
LPAR6	LPAR6	10161	GO
ENSG00000224775	BRAFP1	286494	Ensembl
ENSG00000212314	RNU6-1307P	106481593	Ensembl
ENSG00000235716	KRT18P46	391458	Ensembl
NFYC	NFYC	4802	Pharos
ENSG00000179344	HLA-DQB1	3119	Ensembl
RAF1	RAF1	5894	MskImpact
ENSG00000233285	MTCYBP10	107075121	Ensembl
ARV1	ARV1	64801	HumanProteinAtlas
ENSG00000196704	AMZ2	51321	Ensembl
O75493	CA11	770	HopkinsGroom
ENSG00000172382	PRSS27	83886	HingoraniCasas
ENSG00000255204			Ensembl
ENSG00000237517	DGCR5	26220	Ensembl
ENSG00000006062	MAP3K14	9020	Ensembl
ENSG00000258080	ARHGAP42P4	254398	Ensembl
ENSG00000257658			Ensembl
NIPA2	NIPA2	81614	Pharos
ENSG00000116667	C1ORF21	81563	Ensembl
ENSG00000229254	OR8C1P	8580	Ensembl
ENSG00000129315	CCNT1	904	HingoraniCasas
ENSG00000174804	FZD4	8322	Ensembl
ENSG00000265327	RN7SL411P	106481035	Ensembl
ENSG00000258472			Ensembl
ENSG00000229066			Ensembl
ENSG00000196230	TUBB	203068	Ensembl
ENSG00000249348	UGDH-AS1	100885776	Ensembl
ENSG00000135898	GPR55	9290	HingoraniCasas
ENSG00000200456	RNU6-1097P	106480048	Ensembl
ENSG00000167098	SUN5	140732	Ensembl
ENSG00000248397	LINC00498	105377446	Ensembl
ENSG00000272894			Ensembl
ENSG00000276405	TRBV13	28574	Ensembl
MAST3	MAST3	23031	IDG
GPRC5A	GPRC5A	9052	Pharos
ENSG00000207278	RNU6-831P	106481443	Ensembl
Histone-lysine N-methyltransferase			TTD
ENSG00000237989	LINC01679	101928399	Ensembl
259295	TAS2R20	259295	GuideToPharmacology
ENSG00000237298	TTN-AS1	100506866	Ensembl
BE0009547			DrugBank
FURIN	FURIN	5045	GO
ADK	ADK	132	PharmGKB
ENSG00000253627			Ensembl
59342	SCPEP1	59342	GuideToPharmacology
ENSG00000241946			Ensembl
HLA-DQA1	HLA-DQA1	3117	PharmGKB
ETS2	ETS2	2114	Pharos
ENSG00000280261			Ensembl
AKT2	AKT2	208	Oncomine
ENSG00000198173	FAM47C	442444	Ensembl
ENSG00000229117	RPL41	6171	Ensembl
ENSG00000256678			Ensembl
ENSG00000230479			Ensembl
ENSG00000232223	CNN2P10	646693	Ensembl
ENSG00000117691	NENF	29937	Ensembl
ENSG00000271993			Ensembl
ENSG00000108556	CHRNE	1145	Ensembl
ENSG00000235797			Ensembl
Melatonin receptor type 1A	MTNR1A	4543	TTD
ENSG00000261209	SULT1C2P2	106480333	Ensembl
ENSG00000234740			Ensembl
ENSG00000259592	PRELID1P4	390572	Ensembl
ENSG00000206925			Ensembl
ENSG00000162711	NLRP3	114548	Ensembl
ENSG00000271911			Ensembl
Metalloreductase STEAP1	STEAP1	26872	TTD
PDE9A	PDE9A	5152	ChemblInteractions
ENSG00000161960	EIF4A1	1973	Ensembl
ENSG00000243195	TUBBP11	106480745	Ensembl
ENSG00000165282	PIGO	84720	Ensembl
ENSG00000137878	GCOM1	145781	Ensembl
ENSG00000275226	LINC00547	400121	Ensembl
ENSG00000254457	OR5D2P	8595	Ensembl
ENSG00000232739			Ensembl
Q8NGC7	OR11H6	122748	HopkinsGroom
NFATC4	NFATC4	4776	GO
ENSG00000274927			Ensembl
ENSG00000241015	TPM3P9	147804	Ensembl
ENSG00000170222	ADPRM	56985	Ensembl
ENSG00000182450	KCNK4	50801	HingoraniCasas
ATXN10	ATXN10	25814	Pharos
ENSG00000139722	VPS37B	79720	Ensembl
ENSG00000261080	RUNX2-AS1	105375077	Ensembl
ENSG00000149346	SLX4IP	128710	Ensembl
ENSG00000083845	RPS5	6193	Ensembl
ENSG00000276680	HYMAI	57061	Ensembl
Cathepsin L	CTSL	1514	TTD
VAMP1	VAMP1	6843	GO
ENSG00000236773			Ensembl
ENSG00000128654	MTX2	10651	Ensembl
ENSG00000154727	GABPA	2551	Ensembl
ENSG00000235527	HIPK1-AS1	101928846	Ensembl
ENSG00000284704			Ensembl
ENSG00000182095	TNRC18	84629	Ensembl
ENSG00000223637	RBMY2EP	159125	Ensembl
BDH1	BDH1	622	Pharos
ENSG00000134532	SOX5	6660	Ensembl
ENSG00000245928			Ensembl
ENSG00000131864	USP29	57663	Ensembl
ENSG00000275342	PRAG1	157285	Ensembl
ENSG00000286775			Ensembl
ENSG00000223730			Ensembl
RET	RET	5979	dGene
ENSG00000222592	RNU6-887P	106481459	Ensembl
B2M	B2M	567	GO
ENSG00000207965	MIR629	693214	Ensembl
PTGS2	PTGS2	5743	GO
Q9UP95	SLC12A4	6560	TEND
ENSG00000226461	OR10G5P	79515	Ensembl
ENSG00000130520	LSM4	25804	Ensembl
ENSG00000145982	FARS2	10667	HingoraniCasas
ENSG00000227873			Ensembl
ENSG00000172828	CES3	23491	Ensembl
ENSG00000243155			Ensembl
ENSG00000205989	DEFB109C	100286963	Ensembl
Q460N5	PARP14	54625	HopkinsGroom
ENSG00000272674	PCDHB16	57717	Ensembl
ENSG00000231924	PSG1	5669	Ensembl
ENSG00000137101	CD72	971	HingoraniCasas
817	CAMK2D	817	GuideToPharmacology
ENSG00000271375			Ensembl
Tropomyosin-related kinase A	NTRK1	4914	TTD
Q6IF00	OR2T2	401992	HopkinsGroom
ENSG00000242807	RPL26P31	100271469	Ensembl
ENSG00000176555	OR4S1	256148	RussLampel
ENSG00000230727	RBMY2WP	379011	Ensembl
Protein-tyrosine phosphatase SHP-2	PTPN11	5781	TTD
ENSG00000243468	INGX	27160	Ensembl
ENSG00000255652			Ensembl
BE0000960	DPYD	1806	DrugBank
ENSG00000270781			Ensembl
ENSG00000235192			Ensembl
ENSG00000198690	FAN1	22909	Ensembl
ENSG00000134200	TSHB	7252	HingoraniCasas
ENSG00000237902	TSPY21P	100287055	Ensembl
ENSG00000287007			Ensembl
ENSG00000230258			Ensembl
ENSG00000180290	GNRHR2	114814	RussLampel
ENSG00000023318	ERP44	23071	Ensembl
BE0000958	CREB1	1385	DrugBank
476	ATP1A1	476	GuideToPharmacology
ENSG00000273792			Ensembl
ENSG00000073803	MAP3K13	9175	HingoraniCasas
ENSG00000156574	NODAL	4838	Ensembl
338567	KCNK18	338567	GuideToPharmacology
ENSG00000265472			Ensembl
ENSG00000272293			Ensembl
ENSG00000069667	RORA	6095	Ensembl
ENSG00000158104	HPD	3242	HingoraniCasas
ENSG00000199487			Ensembl
ENSG00000252011	SNORA25	684959	Ensembl
ENSG00000271596			Ensembl
ENSG00000268041			Ensembl
ENSG00000138792	ENPEP	2028	Ensembl
ENSG00000275216			Ensembl
OR1J2	OR1J2	26740	dGene
P36888	FLT3	2322	TEND
ENSG00000115685	PPP1R7	5510	Ensembl
Q13867	BLMH	642	HopkinsGroom
ENSG00000205890			Ensembl
Placenta growth factor	PGF	5228	TTD
ENSG00000273493			Ensembl
ENSG00000286620			Ensembl
10131	TRAP1	10131	GuideToPharmacology
ENSG00000284733	OR4F29	729759	Ensembl
ENSG00000231090	MIR4422HG	109729135	Ensembl
ENSG00000254795	OR5AP1P	81223	Ensembl
Erythropoietin Receptor	EPOR	2057	TTD
ENSG00000150261	OR8K1	390157	RussLampel
UBE2Q2L	UBE2Q2L	100505679	Pharos
ENSG00000254208			Ensembl
OR9Q1	OR9Q1	219956	GO
ENSG00000286971			Ensembl
tfiid_human			GO
ENSG00000206192	ANKRD20A9P	284232	Ensembl
ENSG00000136122	BORA	79866	Ensembl
ENSG00000111199	TRPV4	59341	Ensembl
ENSG00000224227	OR2L1P	26247	Ensembl
PSMD10P1	PSMD10P1	170541	MyCancerGenome
ENSG00000207525			Ensembl
ENSG00000176919	C8G	733	Ensembl
ENSG00000237664	LINC00316	388830	Ensembl
ENSG00000159063	ALG8	79053	Ensembl
Janus kinase 3	JAK3	3718	TTD
ENSG00000197114	ZGPAT	84619	Ensembl
ENSG00000035664	DAPK2	23604	RussLampel
ENSG00000256315			Ensembl
ENSG00000199584			Ensembl
ENSG00000214125			Ensembl
GUCA1A	GUCA1A	2978	Pharos
P24530	EDNRB	1910	TdgClinicalTrial
PALB2	PALB2	79728	CGI
ENSG00000282793			Ensembl
ENSG00000233383			Ensembl
ENSG00000183729	NPBWR1	2831	HingoraniCasas
ENSG00000265617	MIR548AG2	100616440	Ensembl
EPHA5	EPHA5	2044	FoundationOneGenes
TFCP2	TFCP2	7024	Pharos
CGB1	CGB1	114335	GO
CETP	CETP	1071	NCI
SLC6A1	SLC6A1	6529	DTC
ENSG00000047932	GOPC	57120	Ensembl
ENSG00000237487	VN1R48P	100312798	Ensembl
Q00537	CDK17	5128	HopkinsGroom
ENSG00000166770	ZNF667-AS1	100128252	Ensembl
ENSG00000094755	GABRP	2568	RussLampel
BMP8B	BMP8B	656	GO
ENSG00000264230	ANXA8L1	728113	Ensembl
ENSG00000263369			Ensembl
ENSG00000240533	RN7SL69P	106480940	Ensembl
XDH	XDH	7498	DTC
ENSG00000232084	LINC01104	150577	Ensembl
ENSG00000248480			Ensembl
BE0003422	FUBP1	8880	DrugBank
ENSG00000207757	MIR93	407050	Ensembl
ENSG00000257405			Ensembl
OR2T27	OR2T27	403239	GO
ENSG00000196972	SMIM10L2B	644596	Ensembl
ENSG00000257210	NACAP3	101928685	Ensembl
BE0002434	ENOX2	10495	DrugBank
ENSG00000261197			Ensembl
285641	SLC36A3	285641	GuideToPharmacology
ENSG00000173120	KDM2A	22992	HingoraniCasas
ENSG00000255929			Ensembl
ENSG00000235047			Ensembl
ENSG00000002549	LAP3	51056	Ensembl
ENSG00000088970	KIZ	55857	Ensembl
RRM2B	RRM2B	50484	GO
ENSG00000135960	EDAR	10913	HingoraniCasas
ENSG00000115274	INO80B	83444	Ensembl
ZNF100	ZNF100	163227	PharmGKB
ZNF75D	ZNF75D	7626	Pharos
NDUFC2	NDUFC2	4718	Pharos
ENSG00000242880			Ensembl
ENSG00000140678	ITGAX	3687	RussLampel
ENSG00000211650	IGLV5-45	28781	HingoraniCasas
ENSG00000238277			Ensembl
ENSG00000149506	ZP1	22917	HingoraniCasas
ENSG00000114670	NEK11	79858	HingoraniCasas
ENSG00000257904			Ensembl
ENSG00000217825			Ensembl
ENSG00000265359			Ensembl
KCNJ11	KCNJ11	3767	ChemblInteractions
ENSG00000198793	MTOR	2475	Ensembl
OPRD1	OPRD1	4985	dGene
ENSG00000228028			Ensembl
P26885	FKBP2	2286	HopkinsGroom
CD82	CD82	3732	GO
ENSG00000179172	HNRNPCL1	343069	Ensembl
ENSG00000238490			Ensembl
ENSG00000250910			Ensembl
ENSG00000164733	CTSB	1508	HingoraniCasas
ADNP	ADNP	23394	Pharos
ENSG00000168538	TRAPPC11	60684	Ensembl
ENSG00000226088			Ensembl
ENSG00000225676			Ensembl
ENSG00000258315	C17ORF49	124944	Ensembl
ENSG00000271043	MTRNR2L2	100462981	Ensembl
ENSG00000278446			Ensembl
ENSG00000263637			Ensembl
ENSG00000252400	RNU6-1291P	106481588	Ensembl
ENSG00000283084			Ensembl
ENSG00000144476	ACKR3	57007	RussLampel
ENSG00000123095	BHLHE41	79365	Ensembl
CPS1	CPS1	1373	FDA
SLC35G5	SLC35G5	83650	Pharos
ENSG00000235389			Ensembl
Mutated KRAS			TTD
RORA	RORA	6095	GO
ENSG00000175061	LRRC75A-AS1	125144	Ensembl
ENSG00000115386	REG1A	5967	HingoraniCasas
ENSG00000213213	CCDC183	84960	Ensembl
ENSG00000215878	MARCKSL1P2	100913182	Ensembl
ENSG00000198598	MMP17	4326	RussLampel
BE0000583	ALDH1A3	220	DrugBank
ENSG00000249478			Ensembl
ENSG00000161640	SIGLEC11	114132	Ensembl
PIK3R2	PIK3R2	5296	CarisMolecularIntelligence
ENSG00000236597	IGHD7-27	28484	Ensembl
ENSG00000170989	S1PR1	1901	RussLampel
ENSG00000171772	SYCE1	93426	Ensembl
STK19	STK19	8859	IDG
ENSG00000126458	RRAS	6237	Ensembl
STKLD1	STKLD1	169436	GO
ENSG00000283411			Ensembl
GNAI1	GNAI1	2770	Pharos
9962	SLC23A2	9962	GuideToPharmacology
ENSG00000231046			Ensembl
ENSG00000084731	KIF3C	3797	Ensembl
ENSG00000257410			Ensembl
BE0000098	PDHB	5162	DrugBank
ENSG00000286635			Ensembl
BE0002353	PDE4C	5143	DrugBank
ENSG00000285789			Ensembl
Q05586	GRIN1	2902	TEND
OR13C9	OR13C9	286362	dGene
ENSG00000053770	AP5M1	55745	Ensembl
ENSG00000221520	MIR1285-1	100302218	Ensembl
PREP	PREP	5550	NCI
P50406	HTR6	3362	TdgClinicalTrial
ENSG00000235293			Ensembl
ENSG00000269421	ZNF92P3	100419711	Ensembl
ICAM1 messenger RNA			TTD
ENSG00000255421			Ensembl
ENSG00000235500	SNX19P2	400094	Ensembl
ENSG00000072201	LNX1	84708	Ensembl
ENSG00000100473	COCH	1690	Ensembl
ENSG00000090376	IRAK3	11213	RussLampel
ENSG00000236641			Ensembl
ENSG00000266647			Ensembl
ENSG00000278987			Ensembl
ENSG00000235081			Ensembl
FOXH1	FOXH1	8928	GO
ENSG00000272887	CSPG4P5	114817	Ensembl
ENSG00000240034	MTND6P6	106478944	Ensembl
ENSG00000221564	RNU6ATAC42P	106481173	Ensembl
ENSG00000211611	IGKV6-21	28906	Ensembl
ENSG00000272461			Ensembl
ENSG00000079246	XRCC5	7520	Ensembl
ENSG00000185215	TNFAIP2	7127	HingoraniCasas
ENSG00000157330	C1ORF158	93190	Ensembl
3598	IL13RA2	3598	GuideToPharmacology
SPINK8	SPINK8	646424	dGene
ENSG00000108958			Ensembl
ENSG00000236811	GAPDHP2	170516	Ensembl
ENSG00000132164	SLC6A11	6538	RussLampel
ENSG00000131446	MGAT1	4245	Ensembl
ENSG00000212604	SNORA48	652965	Ensembl
USP19	USP19	10869	dGene
ENSG00000138587	MNS1	55329	Ensembl
CEP85	CEP85	64793	Pharos
ENSG00000225171	DUTP6	100873912	Ensembl
ENSG00000223400			Ensembl
ENSG00000234578			Ensembl
ENSG00000287527			Ensembl
ENSG00000232611			Ensembl
ENSG00000064651	SLC12A2	6558	HingoraniCasas
ENSG00000169344	UMOD	7369	HingoraniCasas
ENSG00000150687	PRSS23	11098	RussLampel
ENSG00000106344	RBM28	55131	Ensembl
ENSG00000268536			Ensembl
ENSG00000280225			Ensembl
ENSG00000262366	NDUFA3P6	106479052	Ensembl
ENSG00000233483			Ensembl
ENSG00000231501	MTND4LP1	106478909	Ensembl
ENSG00000256196			Ensembl
ENSG00000188086	PRSS45	377047	Ensembl
ENSG00000227581			Ensembl
ENSG00000212599	RNU6-279P	106479690	Ensembl
ENSG00000267524	RPSAP57	390857	Ensembl
ENSG00000141068	KSR1	8844	Ensembl
ENSG00000276302			Ensembl
ENSG00000277711			Ensembl
ENSG00000225287	OFD1P13Y	386697	Ensembl
PDCD1	PDCD1	5133	GO
MRGPRX1	MRGPRX1	259249	IDG
ATM	ATM	472	Oncomine
ENSG00000225638	PABPC1P12	100129604	Ensembl
ENSG00000232394			Ensembl
ENSG00000128000	ZNF780B	163131	Ensembl
ENSG00000180083	WFDC11	259239	Ensembl
OR4A5	OR4A5	81318	GO
ENSG00000204444	APOM	55937	Ensembl
ENSG00000279733			Ensembl
NDUFS2	NDUFS2	4720	ChemblInteractions
ENSG00000272576			Ensembl
ENSG00000276601			Ensembl
ENSG00000184954	OR6C70	390327	Ensembl
ENSG00000270714			Ensembl
ENSG00000250042	LINC02514	105377602	Ensembl
ENSG00000215241	LINC02449	101927905	Ensembl
ENSG00000204498	NFKBIL1	4795	Ensembl
ENSG00000117013	KCNQ4	9132	HingoraniCasas
ENSG00000127445	PIN1	5300	Ensembl
ENSG00000286649			Ensembl
ENSG00000112679	DUSP22	56940	Ensembl
11329	STK38	11329	GuideToPharmacology
ENSG00000258373	SLC25A3P2	100128618	Ensembl
ENSG00000223704	LINC01422	101929539	Ensembl
Q9H239	MMP28	79148	HopkinsGroom
ENSG00000076242	MLH1	4292	Ensembl
ENSG00000207993	MIR134	406924	Ensembl
ENSG00000201733	SNORA17B	677824	Ensembl
ENSG00000049249	TNFRSF9	3604	HingoraniCasas
ENSG00000196678	ERI2	112479	Ensembl
ENSG00000116729	WLS	79971	Ensembl
ENSG00000120805	ARL1	400	Ensembl
ENSG00000186583	SPATC1	375686	Ensembl
PSPH	PSPH	5723	HumanProteinAtlas
PKN1	PKN1	5585	CarisMolecularIntelligence
ENSG00000175894	TSPEAR	54084	Ensembl
151258	SLC38A11	151258	GuideToPharmacology
ENSG00000227367	SLC9B1P4	644768	Ensembl
CYP2A7P1	CYP2A7P1	1550	PharmGKB
ENSG00000214890			Ensembl
ENSG00000196852			RussLampel
ENSG00000041988	THAP3	90326	Ensembl
ENSG00000273481			Ensembl
CCNB1	CCNB1	891	GO
GALR3	GALR3	8484	dGene
ENSG00000136237	RAPGEF5	9771	Ensembl
8718	TNFRSF25	8718	GuideToPharmacology
ENSG00000139155	SLCO1C1	53919	Ensembl
SIK1	SIK1	150094	Pharos
ENSG00000258738			Ensembl
ENSG00000153066	TXNDC11	51061	RussLampel
IL9R	IL9R	3581	Pharos
ENSG00000087510	TFAP2C	7022	Ensembl
ENSG00000066813	ACSM2B	348158	Ensembl
Varicella-zoster virus DNA polymerase			TTD
BE0000939	CTSB	1508	DrugBank
ENSG00000197702	PARVA	55742	Ensembl
ENSG00000255252			Ensembl
TRIM63	TRIM63	84676	Pharos
ENSG00000274835			Ensembl
ENSG00000115827	DCAF17	80067	Ensembl
SKP1	SKP1	6500	Pharos
ENSG00000251555			Ensembl
ENSG00000126947	ARMCX1	51309	Ensembl
ENSG00000150401	DCUN1D2	55208	Ensembl
SGMS2	SGMS2	166929	GO
Q8NG97	OR2Z1	284383	HopkinsGroom
ENSG00000197043	ANXA6	309	Ensembl
ENSG00000163536	SERPINI1	5274	RussLampel
SCN1A	SCN1A	6323	PharmGKB
ENSG00000251141	MRPS30-DT	100506674	Ensembl
ENSG00000225880	LINC00115	79854	Ensembl
ENSG00000236529			Ensembl
ENSG00000230937	MIR205HG	642587	Ensembl
MYO3A	MYO3A	53904	dGene
ENSG00000166401	SERPINB8	5271	Ensembl
ENSG00000176108	CHMP6	79643	Ensembl
ENSG00000156050	FAM161B	145483	Ensembl
OR2W5	OR2W5	441932	GO
ENSG00000207524	RNU6-33P	100873748	Ensembl
ENSG00000184544	DHRS7C	201140	Ensembl
ENSG00000232110			Ensembl
ENSG00000262583			Ensembl
BE0000415	KCNN4	3783	DrugBank
55331	ACER3	55331	GuideToPharmacology
ENSG00000140534	TICRR	90381	Ensembl
ENSG00000279555			Ensembl
ENSG00000175987			RussLampel
NIPAL4	NIPAL4	348938	Pharos
ENSG00000223406	XKRYP5	379032	Ensembl
8780	RIOK3	8780	GuideToPharmacology
ENSG00000180483	DEFB119	245932	Ensembl
3812	KIR3DL2	3812	GuideToPharmacology
SMARCA4	SMARCA4	6597	NCI
ENSG00000110048	OSBP	5007	Ensembl
ENSG00000200632	SNORD113-7	767567	Ensembl
ENSG00000225484	NUTM2B-AS1	101060691	Ensembl
OR13C2	OR13C2	392376	dGene
P48549	KCNJ3	3760	TdgClinicalTrial
ENSG00000092377	TBL1Y	90665	Ensembl
NCDN	NCDN	23154	Pharos
Q13007	IL24	11009	TdgClinicalTrial
ENSG00000253741			Ensembl
ENSG00000274056	MIR6507	102465253	Ensembl
ENSG00000108231	LGI1	9211	Ensembl
P15121	AKR1B1	231	TdgClinicalTrial
ENSG00000173576			RussLampel
ENSG00000109062	SLC9A3R1	9368	Ensembl
Q9H2X9	SLC12A5	57468	TdgClinicalTrial
ENSG00000276098			Ensembl
TRBV5-4	TRBV5-4	28611	Pharos
ENSG00000268379			Ensembl
ENSG00000234570	ZFRP1	100129438	Ensembl
MAP2K6	MAP2K6	5608	dGene
ENSG00000258790	KIAA0391	9692	Ensembl
ENSG00000213123	TCTEX1D2	255758	Ensembl
Q8IYM9	TRIM22	10346	HopkinsGroom
BE0005865	HCRTR2	3062	DrugBank
C5	C5	727	Pharos
ENSG00000226045			Ensembl
65267	WNK3	65267	GuideToPharmacology
ENSG00000185905	C16ORF54	283897	Ensembl
OR10R3P	OR10R3P	391110	dGene
FZD7	FZD7	8324	GO
ENSG00000256347	OR8R1P	81162	Ensembl
P00918	CA2	760	TEND
ENSG00000107164	FUBP3	8939	Ensembl
FAM175A	ABRAXAS1	84142	Tempus
ENSG00000260147	MTND5P34	107075255	Ensembl
ENSG00000266299	MIR3118-1	100423008	Ensembl
ENSG00000261538			Ensembl
BE0004447	DMC1	11144	DrugBank
F13B	F13B	2165	Pharos
ENSG00000212443	SNORA53	677832	Ensembl
ENSG00000286308			Ensembl
RNF213	RNF213	57674	FoundationOneGenes
ENSG00000201184	RNU4-68P	106479589	Ensembl
CAMK1D	CAMK1D	57118	dGene
ENSG00000101935	AMMECR1	9949	Ensembl
KRAS	KRAS	3845	JAX-CKB
ENSG00000253357			Ensembl
ENSG00000284994			Ensembl
TAS2R5	TAS2R5	54429	dGene
ENSG00000277436	REXO1L5P	107986879	Ensembl
ENSG00000269519			Ensembl
Q6XZB0	LIPI	149998	HopkinsGroom
ENSG00000278130			Ensembl
HSPG2	HSPG2	3339	Pharos
81788	NUAK2	81788	GuideToPharmacology
ENSG00000230025			Ensembl
ENSG00000266913	LINC01841	105372288	Ensembl
ENSG00000140945	CDH13	1012	Ensembl
ENSG00000182574			Ensembl
ENSG00000158865	SLC5A11	115584	Ensembl
ENSG00000179761	PIPOX	51268	Ensembl
ENSG00000230654	MTCO2P25	107075290	Ensembl
ENSG00000232949			Ensembl
SLC22A15	SLC22A15	55356	Pharos
2171	FABP5	2171	GuideToPharmacology
P37268	FDFT1	2222	HopkinsGroom
OR51A7	OR51A7	119687	GO
RICTOR	RICTOR	253260	Tempus
ENSG00000163472	TMEM79	84283	Ensembl
GALE	GALE	2582	HumanProteinAtlas
ENSG00000237768			Ensembl
ENSG00000201882			Ensembl
ENSG00000200558	RNA5SP429	106480767	Ensembl
PC4 and SFRS1-interacting protein	PSIP1	11168	TTD
ENSG00000270664			Ensembl
PTPRM	PTPRM	5797	GO
ENSG00000253003	RNU6-1261P	106480116	Ensembl
ENSG00000254586			Ensembl
ENSG00000261701	HPR	3250	Ensembl
ENSG00000249988			Ensembl
PREX2	PREX2	80243	Tempus
ENSG00000121691	CAT	847	HingoraniCasas
8786	RGS11	8786	GuideToPharmacology
BE0004323	SRPK2	6733	DrugBank
ENSG00000125124	BBS2	583	RussLampel
MUC5AC	MUC5AC	4586	NCI
ENSG00000228787	NLGN4Y-AS1	100874056	Ensembl
ENSG00000184144	CNTN2	6900	Ensembl
P35498	SCN1A	6323	TdgClinicalTrial
IFIT2	IFIT2	3433	Tempus
MARK3	MARK3	4140	IDG
ENSG00000160339	FCN2	2220	RussLampel
ENSG00000272861			Ensembl
ENSG00000161609	CCDC155	147872	Ensembl
ENSG00000130818	ZNF426	79088	Ensembl
ENSG00000135392	DNAJC14	85406	Ensembl
ENSG00000287302			Ensembl
ENSG00000259821			Ensembl
ENSG00000239075	RNU6-274P	106479688	Ensembl
ENSG00000247193			Ensembl
KAT8	KAT8	84148	GO
ENSG00000232937			Ensembl
ENSG00000204850			Ensembl
GSTP1	GSTP1	2950	Tempus
ENSG00000131126	TEX101	83639	HingoraniCasas
ENSG00000204882	GPR20	2843	HingoraniCasas
P47870	GABRB2	2561	TdgClinicalTrial
CSNK2A2	CSNK2A2	1459	DTC
ENSG00000276312			Ensembl
ENSG00000126945	HNRNPH2	3188	Ensembl
ENSG00000250703			Ensembl
PDE1C	PDE1C	5137	ChemblInteractions
ENSG00000239742	RN7SL672P	106481106	Ensembl
ENSG00000197532	OR6Y1	391112	RussLampel
PRSS33	PRSS33	260429	dGene
ENSG00000279044			Ensembl
ENSG00000244088	RPL23AP44	391825	Ensembl
ENSG00000204815	TTC25	83538	Ensembl
ENSG00000204983	PRSS1	5644	HingoraniCasas
BE0004744	MAP2K2	5605	DrugBank
27293	SMPDL3B	27293	GuideToPharmacology
ENSG00000266712	MIR3149	100422921	Ensembl
RB1	RB1	5925	CarisMolecularIntelligence
ENSG00000264678	MIR3140	100422896	Ensembl
P15502	ELN	2006	TdgClinicalTrial
CD1C	CD1C	911	GO
ENSG00000255245	FXYD6-FXYD2	100533181	Ensembl
ENSG00000223443	USP17L2	377630	Ensembl
TSEN2	TSEN2	80746	HumanProteinAtlas
HDACL1	HDAC8	55869	ChemblInteractions
ENSG00000237970	TMEM161BP1	646360	Ensembl
ENSG00000212170	RNU1-77P	106480173	Ensembl
ENSG00000280364			Ensembl
ENSG00000272462			Ensembl
ENSG00000283775	MIR4329	100423009	Ensembl
BE0009039	TPM4	7171	DrugBank
ENSG00000229165	GDI2P1	2667	Ensembl
ENSG00000183762	KREMEN1	83999	Ensembl
RUNX1	RUNX1	861	Tempus
ENSG00000276678	GHRLOS	100126793	Ensembl
BE0004703	PTH2R	5746	DrugBank
ENSG00000225851	HLA-S	267015	Ensembl
PTN	PTN	5764	Pharos
KCND3	KCND3	3752	Pharos
ENSG00000168925	CTRB1	1504	HingoraniCasas
ENSG00000141446	ESCO1	114799	Ensembl
Growth hormone-releasing hormone receptor	GHRHR	2692	TTD
ENSG00000204699	UBTFL3	129870	Ensembl
ENSG00000162975	KCNF1	3754	Ensembl
Q99572	P2RX7	5027	TdgClinicalTrial
PRKR-like endoplasmic reticulum kinase	EIF2AK3	9451	TTD
Muscarinic acetylcholine receptor M4	CHRM4	1132	TTD
ENSG00000114166	KAT2B	8850	Ensembl
ENSG00000239577	RN7SL388P	106479365	Ensembl
ENSG00000157741	UBN2	254048	Ensembl
ENSG00000211848	TRAJ41	28714	Ensembl
ENSG00000271707	ATP1B3P1	484	Ensembl
ENSG00000101180	HRH3	11255	RussLampel
ENSG00000180096	SEPT1	1731	Ensembl
ENSG00000100206	DMC1	11144	Ensembl
ENSG00000271408	NAPGP1	100288843	Ensembl
ENSG00000114739	ACVR2B	93	Ensembl
ENSG00000169710	FASN	2194	RussLampel
ENSG00000198626	RYR2	6262	RussLampel
ENSG00000257700			Ensembl
ENSG00000241874	TOMM22P6	100287573	Ensembl
ENSG00000167194	C16ORF92	146378	Ensembl
ALDH18A1	ALDH18A1	5832	Pharos
NEU4	NEU4	129807	Pharos
CDK5RAP1	CDK5RAP1	51654	Pharos
ENSG00000231510			Ensembl
